,Unnamed: 0,Entity,Year,Annual CO₂ emissions (per capita),Per capita methane emissions in CO₂ equivalents,Per capita greenhouse gas emissions in CO₂ equivalents,Annual CO₂ emissions,Share of annual CO₂ emissions embedded in trade,Share of global annual CO₂ emissions,Coal electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Gas electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Oil electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Nuclear electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Hydro electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Wind electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Solar electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Bioenergy electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Other renewable electricity excluding bioenergy per capita - kWh (adapted for visualization of chart per-capita-electricity-source-stacked),Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh,Fossil fuel electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-fossil-nuclear-renewables),Nuclear electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-fossil-nuclear-renewables),Renewable electricity per capita - kWh (adapted for visualization of chart per-capita-electricity-fossil-nuclear-renewables),Carbon dioxide emissions from buildings,Carbon dioxide emissions from industry,Carbon dioxide emissions from other fuel combustion,Carbon dioxide emissions from transport,Carbon dioxide emissions from manufacturing and construction,Fugitive emissions of carbon dioxide from energy production,Carbon dioxide emissions from electricity and heat,Continent
100,100,Armenia,1991,2.0420165,0.52137494,2.7543676,7379803.0,-37.5032,0.03182856,,838.1506682608695,,752.2325839130434,687.6659278260869,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,838.1506682608695,752.2325839130434,703.3575626086956,4390000.0,21428776.514090423,1610000.0,2900000.0,3990000.0,15601073.69224842,7800000.0,Europe
101,101,Armenia,1992,1.6024374,0.44123742,2.3173032,5723698.0,-36.761673,0.025406845,,838.1506682608695,,752.2325839130434,687.6659278260869,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,838.1506682608695,752.2325839130434,703.3575626086956,1880000.0,100000.0,700000.0,1830000.0,1380000.0,15601073.69224842,4870000.0,Europe
102,102,Armenia,1993,0.72690433,0.39407113,1.4487501,2510247.0,-27.990377,0.011031247,,838.1506682608695,,752.2325839130434,687.6659278260869,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,838.1506682608695,752.2325839130434,703.3575626086956,590000.0,60000.0,330000.0,1190000.0,2000000.0,15601073.69224842,810000.0,Europe
103,103,Armenia,1994,0.7979213,0.40370855,1.6709187,2684702.0,-33.556965,0.011676198,,838.1506682608695,,752.2325839130434,687.6659278260869,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,838.1506682608695,752.2325839130434,703.3575626086956,790000.0,30000.0,270000.0,160000.0,640000.0,15601073.69224842,820000.0,Europe
104,104,Armenia,1995,1.016661,0.40066147,2.0377421,3362694.0,-20.20789,0.014289827,,838.1506682608695,,752.2325839130434,687.6659278260869,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,838.1506682608695,752.2325839130434,703.3575626086956,1160000.0,70000.0,200000.0,110000.0,510000.0,15601073.69224842,1390000.0,Europe
105,105,Armenia,1996,0.7625837,0.40528828,1.6175495,2500312.0,11.53784,0.010307093,,838.1506682608695,,752.2325839130434,687.6659278260869,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,838.1506682608695,752.2325839130434,703.3575626086956,250000.0,80000.0,110000.0,60000.0,450000.0,15601073.69224842,1540000.0,Europe
106,106,Armenia,1997,1.0019927,0.40980765,1.7949678,3252761.0,25.394165,0.013329946,,838.1506682608695,,752.2325839130434,687.6659278260869,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,838.1506682608695,752.2325839130434,703.3575626086956,320000.0,170000.0,120000.0,60000.0,850000.0,15601073.69224842,1800000.0,Europe
107,107,Armenia,1998,1.0656698,0.39834756,1.7699474,3419094.0,17.974073,0.014068159,,838.1506682608695,,752.2325839130434,687.6659278260869,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,838.1506682608695,752.2325839130434,703.3575626086956,340000.0,210000.0,120000.0,70000.0,970000.0,15601073.69224842,1790000.0,Europe
108,108,Armenia,1999,0.9598779,0.40487638,1.6673526,3040204.0,70.34563,0.0122323865,,838.1506682608695,,752.2325839130434,687.6659278260869,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,838.1506682608695,752.2325839130434,703.3575626086956,280000.0,170000.0,90000.0,70000.0,1030000.0,15601073.69224842,1460000.0,Europe
109,109,Armenia,2000,1.117025,0.41847873,1.8575069,3491407.0,21.987783,0.013686128,,860.6265,,588.68134,399.91937,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,860.6265,588.68134,399.91937,310000.0,140000.0,220000.0,570000.0,720000.0,15601073.69224842,1600000.0,Europe
110,110,Armenia,2001,1.1453632,0.43150163,2.1197212,3532701.0,26.309998,0.013742554,,904.5666,,645.1927,311.24872,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,904.5666,645.1927,311.24872,340000.0,140000.0,210000.0,570000.0,800000.0,15601073.69224842,1540000.0,Europe
111,111,Armenia,2002,1.0069239,0.4518903,2.1134105,3076793.0,43.950943,0.01170913,,517.07733,,683.982,536.71313,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,517.07733,683.982,536.71313,390000.0,210000.0,259999.98,540000.0,800000.0,15601073.69224842,920000.0,Europe
112,112,Armenia,2003,1.1370804,0.46941376,2.3413832,3455560.0,14.589669,0.012488701,,500.16846,,598.886,644.9541,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,500.16846,598.886,644.9541,480000.0,220000.0,350000.0,590000.0,990000.0,15601073.69224842,880000.0,Europe
113,113,Armenia,2004,1.2212219,0.4835134,2.8431096,3691197.0,14.663224,0.012891632,,532.6639,,727.8637,655.07733,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,532.6639,727.8637,655.07733,650000.0,300000.0,350000.0,610000.0,1100000.0,15601073.69224842,770000.0,Europe
114,114,Armenia,2005,1.4556371,0.49349692,3.5852063,4376169.0,31.926577,0.014777168,,608.70953,,831.57043,582.0993,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,608.70953,831.57043,582.0993,730000.0,330000.0,420000.0,670000.0,1360000.0,15601073.69224842,950000.0,Europe
115,115,Armenia,2006,1.4719211,0.50872153,3.0449018,4401590.0,16.469584,0.014370945,,494.92188,,809.26416,605.27606,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,494.92188,809.26416,605.27606,750000.0,340000.0,400000.0,670000.0,1440000.0,15601073.69224842,900000.0,Europe
116,116,Armenia,2007,1.7144572,0.47363627,3.0400705,5100210.0,98.30673,0.016173355,,500.8698,,789.9624,615.16223,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,500.8698,789.9624,615.16223,1070000.0,410000.0,420000.0,1060000.0,1170000.0,15601073.69224842,1080000.0,Europe
117,117,Armenia,2008,1.8833776,0.4835001,3.1356306,5574790.0,17.177374,0.017380917,,625.00085,,766.89294,601.3522,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,625.00085,766.89294,601.3522,1190000.0,410000.0,440000.0,1260000.0,1340000.0,15601073.69224842,1039999.94,Europe
118,118,Armenia,2009,1.4813462,0.45864433,2.6930554,4363332.0,34.98189,0.013833437,,390.42368,,777.4524,678.99774,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,390.42368,777.4524,678.99774,1120000.0,240000.0,400000.0,1140000.0,960000.0,15601073.69224842,650000.0,Europe
119,119,Armenia,2010,1.4509143,0.45863762,2.5723236,4252750.0,24.485287,0.012749618,,491.286,,781.2812,863.1622,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,491.286,781.2812,866.57385,970000.0,290000.0,660000.0,1260000.0,519999.97,15601073.69224842,630000.0,Europe
120,120,Armenia,2011,1.6997676,0.4585945,2.7786887,4968878.0,6.1588955,0.01440065,,817.5779,,807.3153,841.5237,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,817.5779,807.3153,841.5237,1120000.0,259999.98,710000.0,1290000.0,600000.0,15601073.69224842,950000.0,Europe
121,121,Armenia,2012,1.9668759,0.47577345,3.127052,5748252.0,13.388862,0.016423568,,1163.376,,725.3991,786.9896,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,1163.376,725.3991,786.9896,1260000.0,280000.0,780000.0,1300000.0,670000.0,15601073.69224842,1430000.0,Europe
122,122,Armenia,2013,1.893911,0.5075123,3.0444498,5535004.0,9.240229,0.015679164,,1084.6781,,742.50836,735.665,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,1084.6781,742.50836,735.665,1240000.0,259999.98,740000.0,1280000.0,660000.0,15601073.69224842,1320000.0,Europe
123,123,Armenia,2014,1.917619,0.5187531,3.0045383,5604113.0,3.806053,0.015808458,,1125.7743,,776.75006,674.0959,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,1125.7743,776.75006,674.0959,1080000.0,240000.0,730000.0,1710000.0,570000.0,15601073.69224842,1150000.0,Europe
124,124,Armenia,2015,1.8722998,0.5334412,3.013108,5469323.0,7.690239,0.015447927,,958.5171,,879.78174,746.27405,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,958.5171,879.78174,746.27405,1150000.0,240000.0,600000.0,1660000.0,410000.0,15601073.69224842,1290000.0,Europe
125,125,Armenia,2016,1.7825887,0.5485135,3.0700834,5203013.0,6.024269,0.014690864,,883.9261,,750.3094,798.27435,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,883.9261,750.3094,798.27435,1240000.0,150000.0,500000.0,1580000.0,400000.0,15601073.69224842,1190000.0,Europe
126,126,Armenia,2017,1.9005892,0.53014207,3.0156276,5540153.0,4.690502,0.015393633,,984.57404,,826.7678,771.87866,3.411708,71.4991911,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,984.57404,826.7678,771.87866,1320000.0,210000.0,460000.0,1670000.0,450000.0,15601073.69224842,1260000.0,Europe
127,127,Armenia,2018,2.0008006,0.49645224,3.0476367,5822272.0,21.731148,0.01585136,,1161.5237,,652.9275,786.9494,3.411708,6.8729205,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,1161.5237,652.9275,793.8223,1170000.0,320000.0,460000.0,1800000.0,470000.0,15601073.69224842,1500000.0,Europe
128,128,Armenia,2019,2.1639683,0.49173558,3.1886928,6284110.0,11.074695,0.01693635,,1050.2845,,699.0418,809.2356,3.411708,20.661335,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,1050.2845,699.0418,829.897,1440000.0,340000.0,560000.0,2060000.0,440000.0,15601073.69224842,1360000.0,Europe
129,129,Armenia,2020,2.3506086,0.4959755,3.371621,6795358.0,10.2286005,0.019345375,,1096.547,,882.0804,615.7267,3.411708,48.427944,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,1096.547,882.0804,664.1546,1570000.0,410000.0,620000.0,2260000.0,450000.0,15601073.69224842,1440000.0,Europe
130,130,Armenia,2021,2.5840561,0.5065035,3.6207309,7417117.0,8.043354,0.020050742,,1177.5613,,644.5232,766.46,3.411708,101.033356,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,1177.5613,644.5232,867.49335,1710000.0,430000.0,620000.0,2370000.0,519999.97,15601073.69224842,1640000.0,Europe
131,131,Armenia,2022,2.4869351,0.49584097,3.5182667,7164562.0,0.41741562,0.019211117,,1346.8108,,912.9155,989.281,3.411708,180.5004,,,,,,63.917154456489534,440.4468706572578,669.2547335908673,1442.1399467046492,1765.702313374284,2247.7728011061977,1346.8108,912.9155,1169.7814,1810000.0,580000.0,600000.0,2330000.0,630000.0,15601073.69224842,1680000.0,Europe
165,165,Australia,1990,16.24171,9.259223,31.080389,278160480.0,-12.547076,1.2238138,7203.1304,733.696,202.84587,,861.803,283.16375855066667,199.07832515875003,131.66661160869563,,2.3734376,1.7631948588888886,12.51192679534375,17.42478852689,40.998608,669.2547335908673,167.75948,444.34723,392.90448,8139.6724,,906.14996,8630000.0,3460000.0,3390000.0,62030000.0,42850000.0,440000.0,142630000.0,Oceania
166,166,Australia,1991,16.10852,9.18828,29.602081,279534240.0,-12.769406,1.2056112,7331.3057,645.55853,165.90608,,902.0531,283.16375855066667,0.31406328,131.66661160869563,,2.2484374,1.7631948588888886,0.015138889,17.42478852689,43.48194,669.2547335908673,160.82101,453.2639,381.25476,8142.7705,,943.8293,8680000.0,3180000.0,3420000.0,60590000.0,43100000.0,500000.0,145230000.0,Oceania
167,167,Australia,1992,16.213139,8.985114,31.741194,284529000.0,-13.385524,1.2629919,7407.845,681.7371,136.27335,,908.3845,283.16375855066667,0.68948674,131.66661160869563,,2.09375,1.7631948588888886,0.03361111,17.42478852689,44.28194,669.2547335908673,166.36958,455.95834,388.77893,8225.855,,947.2522,9010000.0,2920000.0,3460000.0,62080000.0,42820000.0,390000.0,147670000.0,Oceania
168,168,Australia,1993,16.29946,8.783363,31.9731,288873760.0,-14.369671,1.2694519,7520.0654,691.0267,133.75348,,924.6226,0.11284832,0.82379276,131.66661160869563,,2.09375,1.7631948588888886,0.040555555,0.0055555557,45.51944,669.2547335908673,172.49344,458.8889,402.41638,8344.846,,963.36346,9370000.0,3010000.0,3580000.0,63190000.0,43720000.0,1030000.0,149100000.0,Oceania
169,169,Australia,1994,16.41024,8.646074,31.150076,293701200.0,-12.860668,1.2773534,7648.812,757.42706,141.30518,,902.364,0.30730665,0.9722065,131.66661160869563,,2.1765625,1.7631948588888886,0.048333332,0.015277777,44.861107,669.2547335908673,191.56656,468.2639,415.6745,8547.544,,942.55975,9160000.0,3480000.0,3670000.0,64830000.0,45420000.0,1660000.0,151840000.0,Oceania
170,170,Australia,1995,16.858253,8.530402,35.6821,305055840.0,-14.214294,1.2963401,7843.7515,755.9405,153.16098,,863.81354,0.38683993,1.1688092,131.66661160869563,,2.5796876,1.7631948588888886,0.05875,0.019444445,43.41944,669.2547335908673,193.4157,484.1667,427.7775,8752.853,,910.98865,9720000.0,3360000.0,3800000.0,67540000.0,46210000.0,1430000.0,158050000.0,Oceania
171,171,Australia,1996,17.041004,8.090778,35.45425,311940770.0,-14.054551,1.2859205,8108.627,652.0241,136.02614,,872.3428,0.3824028,1.3985016,131.66661160869563,,2.9578125,1.7631948588888886,0.071111105,0.019444445,44.35694,669.2547335908673,194.82664,503.95834,439.01538,8896.678,,925.82996,10090000.0,3240000.0,3810000.0,70020000.0,46000000.0,1680000.0,165300000.0,Oceania
172,172,Australia,1997,17.310703,8.062463,34.022137,320333020.0,-13.93144,1.3127377,8509.841,658.2037,107.97134,,862.0685,0.40529782,1.656317,131.66661160869563,,3.115625,1.7631948588888886,0.08513888,0.020833332,44.3125,669.2547335908673,191.30505,529.4583,446.05786,9276.016,,918.0077,10170000.0,3190000.0,3960000.0,71390000.0,47470000.0,1460000.0,170110000.0,Oceania
173,173,Australia,1998,17.866592,8.153832,36.37489,334135840.0,-11.504888,1.374831,8873.302,773.59235,94.9111,,844.7356,0.9624788,1.9035692,131.66661160869563,,3.378125,1.7631948588888886,0.09888888,0.049999997,43.88333,669.2547335908673,196.9532,553.0833,445.97025,9741.805,,905.4039,10400000.0,3480000.0,4040000.0,71390000.0,47600000.0,1320000.0,189280000.0,Oceania
174,174,Australia,1999,18.18931,8.900154,36.838707,343959500.0,-13.715513,1.3839351,9051.38,852.6185,92.88746,,861.00037,2.2739315,2.1470146,131.66661160869563,,3.5421875,1.7631948588888886,0.11277778,0.119444445,45.226387,669.2547335908673,201.74052,587.44305,456.154,9996.886,,925.3632,10310000.0,3520000.0,4139999.8,72770000.0,47470000.0,1320000.0,194110000.0,Oceania
175,175,Australia,2000,18.293922,9.372779,38.939564,350007970.0,-16.895159,1.3720124,9421.678,875.9976,118.646454,,860.8401,6.7947307,2.613358,46.517773,,2.7796876,1.7631948588888886,0.12986112,0.37222221,45.740273,669.2547335908673,205.5508,591.6619,455.9816,10416.322,,916.76605,10570000.0,3620000.0,4200000.0,75010000.0,47990000.0,1130000.0,196870000.0,Oceania
176,176,Australia,2001,18.475372,9.879524,37.496788,357783680.0,-16.26565,1.3918135,9288.714,1265.1405,135.29257,,832.4108,14.975132,2.5819194,41.31071,,2.4921875,1.7631948588888886,0.14958563,0.7928177,44.54006,669.2547335908673,221.69319,585.69135,457.08533,10689.146,,891.27856,10840000.0,3540000.0,4220000.0,74420000.0,47260000.0,1060000.0,204240000.0,Oceania
177,177,Australia,2002,18.501146,9.41618,35.417873,362536540.0,-12.217905,1.3796793,8770.445,1559.0428,159.73174,,821.1129,27.047224,3.06195,64.81127,,3.9587502,1.7631948588888886,0.15972602,1.4617809,44.095886,669.2547335908673,228.14816,598.87213,461.9748,10489.22,,916.0334,11140000.0,3490000.0,5040000.0,76130000.0,37910000.0,850000.0,218730000.0,Oceania
178,178,Australia,2003,18.649845,7.1477313,35.453938,369629660.0,-9.442792,1.3358746,8759.577,1521.233,178.10788,,817.8834,35.318844,3.0273292,85.26978,,5.286875,1.7631948588888886,0.17220707,1.9183923,44.170437,669.2547335908673,229.9429,616.0213,460.25992,10458.918,,941.49945,11310000.0,3580000.0,6140000.0,76410000.0,44270000.0,970000.0,210200000.0,Oceania
179,179,Australia,2004,19.113342,8.145262,36.68955,383159040.0,-10.03759,1.338196,8927.165,1364.8146,176.08902,,782.6733,39.90686,3.4918501,140.67168,,8.797656,1.7631948588888886,0.19769648,2.1544716,42.51125,669.2547335908673,234.53601,641.92114,471.29572,10468.068,,966.74365,11250000.0,3560000.0,6150000.0,79180000.0,45280000.0,870000.0,219840000.0,Oceania
180,180,Australia,2005,19.028614,7.0877495,31.186234,386176000.0,-10.878729,1.3040144,9016.24,1146.1239,186.25745,,762.2759,64.05679,3.9419565,190.69215,,12.096875,0.23431666,0.22594085,3.4920697,41.574463,669.2547335908673,232.58983,638.2223,478.7019,10348.622,,1020.96674,11360000.0,3660000.0,6490000.0,79330000.0,43800000.0,880000.0,223260000.0,Oceania
181,181,Australia,2006,19.055326,7.91409,32.25515,392359970.0,-9.22822,1.2810334,9021.607,1325.3643,184.55054,,726.06067,104.90241,4.856593,190.8641,,12.2890625,0.7592003,0.26069516,5.781016,39.96016,669.2547335908673,259.43063,655.49884,493.64178,10531.522,,1026.6837,11560000.0,3890000.0,6020000.0,81250000.0,42660000.0,700000.0,228010000.0,Oceania
